"label"	"text"
"neutral"	"Next Thirst, Fri, Sat nights @toddrundgren will be here. Original signed pic on the Agora office wall http://t.co/LWLw2rTe"
"neutral"	"The moment Corey Gamble was sandwiched between Kris &amp; Caitlyn Jenner: During Kylie's 18th birthday party on Sunday, the night almost ..."
"neutral"	"@EvoooKanivooo be at Mr. Mussers class at 8:30 tomorrow and I\u2019ll give it to you"
"neutral"	"Chelsea Clinton is asked about Kanye West's run for president and her answer may surprise you: http://t.co/VYQp5ISOn9 via @AOL NEVER!!!"
"neutral"	"There is a Dunkin iced coffee from June 27 in my fridge. I know it's there every time I open the fridge. But I just leave it there."
"neutral"	"Who\u2019s going the homecoming game Friday ? Brookwood vs central ^_^"
"neutral"	"@leonelwell check @mrdavidhaye timeline mate\u002c looks like we\u2019ll find out if we found the gym. If Vitali steps up we may have to go too"
"neutral"	"lmao my last retweet\u002c I was popped from 6th grade to sophomore year\u002c Jr year I was doing something\u002c and Sr year\u002c you couldn\u2019t tell me shit"
"neutral"	"@pianoman_85 Such a shit argument. Big Brother gets millions of viewers, the Sun has millions of readers. Doesn't make them quality"
"neutral"	"#mubb picked 7th in the preseason BIG EAST coaches poll. No individual honors for Buzz Williams' squad. L'Ville's Peyton Siva preseason POY."
"neutral"	"@liamsautumn @hestulips Tomorrow will be a year since we waited out in the sun for hours to see Ed Sheeran at jimmy kimmel"
"neutral"	"Outdoor Movie Night tomorrow!!  Come see Lorax while you eat hot dogs\u002c and munch on popcorn and other treats.  Food at 6pm\u002c movie at dusk"
"neutral"	"Tee shirt Thursday! First person to tell us where (which town) the Art Park studio and @ http://t.co/fZsljHmz http://t.co/SiRHodkm"
"neutral"	"#Redskins QB John Beck will start Friday against the Colts despite a strong performance by Rex Grossman."
"neutral"	"Everyone came to the VMAs looking boring or like trash (from what I see so far), and then Nicki showed up looking like a sun goddess."
"neutral"	"If #Arsenal don't sign anyone on #DeadlineDay Wenger should have to give the entire Kanye West VMA speech tomorrow."
"neutral"	"Anyone want to go to Sam Smith October 6th???"
"neutral"	"Going to the Social Media week in Chicago tomorrow morning. Will be bouncing between Trib Tower\u002c Illini center & DePaul all day! #SMWChicago"
"neutral"	"Now it's the 4th time I've heard Ew! by Jimmy Fallon on iTunes Radio"
"neutral"	"This helps the stadium show but doesn't help Holm who now has less time to prepare for Rousey. https://t.co/RKH24kTVBB"
"neutral"	"Few people remember or ever knew that in his rookie season, Tom Brady, in the Pats' pecking order of quarterbacks on the team, was 4th. 4TH!"
"neutral"	"@purpleline As #Corbyn being  continually pilloried for talking to Sinn Fein and the IRA will we be decrying the legacy of Good Friday?"
"neutral"	"Iran, Oman hold joint military friendship committee meeting: TEHRAN (ISNA)- Iran and Oman held the 12th joint ...  https://t.co/C98FqftxLY"
"neutral"	"1st) why she in the Cullen's house from Twilight? 2nd) just... Why? https://t.co/wCwJZ2NqmZ"
"neutral"	"Atletico Madrid keeping tabs on Petr Cech and are weighing up a January bid for the Chelsea goalkeeper."
"neutral"	"Rob on the \u2019Kyle and Jackie O\u2019 show on Oct 23rd: http://t.co/qznYakjw"
"neutral"	"Dean Ambrose stopped by the Studio to talk about WWE Monday Night RAW tonight at Sprint Center!!  Make sure you... http://t.co/aw8Fo2KR1T"
"neutral"	"Under #SexySocialism David Cameron &amp; George Osborne will undertake the 1st manned mission 2 Pluto."
"neutral"	"Computer security firm Sophos confirmed on Tuesday suspicions that Mac computers around the world ar http://t.co/ftvtWtTm"
"neutral"	"Vikings=10th ranked run game VS Lions=4th ranked run defense.  Need the O-line and Asiata and McKinnon to shine."
"neutral"	"I want to have a dance party sat. Come to Atl after the game. Lets do it!  @lutzenkirchen @Glamie20 @scotty_simp @MalloryMorgan_ @jorrell76"
"neutral"	"@ashaLadawn yeah, Imma be in vegas from 18th-23rd so I just want a dinner in dallas with friends"
"neutral"	"My Ninja got us tickets for the Mavs game Monday!(:"
"neutral"	"Want in on a free trial of #Fit4Two's Mom &amp; Baby Yoga class at the centre on September 10? Check it out! http://t.co/irLKujdVVl"
"neutral"	"#IDP Will Texans see the old Mario Williams on Sunday?: Will Texans see the old Mario Williams ... http://t.co/Hbg7VtGK #FantasyFootball"
"neutral"	"Wow .. This is the  clip of Dublin\u2019s Sunday Times journo Paul Kimmage confronting Lance Armstrong :  - YouTube http://t.co/PXfeu1uU"
"neutral"	"I may even include a rendition of Nicki's 'death stare' she shot at Miley last night"
"neutral"	"Good morning! Listen at 7:20 to score lunch at Aladdin's Natural Eatery in the Trivia Cafe...and at 8:20 for your tickets to Darien Lake!"
"neutral"	"Chess game today... If anyone is in Dumbo today at the Brooklyn Bridge Pier. Come play a game with me."
"neutral"	"@LindahnMathias @fryouri1908 It is TOMORROW. European PS4 players will get it the 9th, everyone else gets it tomorrow."
"neutral"	"[Schedule] Tiffany\u002c CNBLUE\u2019s Yonghwa and B2ST\u2019s Kikwang will MC for the SBS K-Pop Super Concert in America on Nov 10"
"neutral"	"The MetLife blimp was flying over Starkville\u002c MS today. Probably getting ready for the MSU game Saturday."
"neutral"	"Same for the US, UK, Saudi Arabia, etc... let's not forget any of them. https://t.co/UeLfKUKamC"
"neutral"	"@VodafoneIN i have bought MOTO G 3rd Gen, it has a gsm and a LTE (micro sim) slot,i put my primary number in the gsm slot, (1/2)"
"neutral"	"Gary Carter on 2nd screen: content is floating free from the distribution platform. Opportunity for producers\u002c threat for broadcasters"
"neutral"	"@iwmarrujo @MrGonzalezz Kendrick's 1st record is a top 10-15 album ever imo. 2nd album is when keepin it real goes wrong..."
"neutral"	"Today is the 5th Annual KOSA Memorial Ride in memory of Scott Luley. Sign up at Gin Mill between 11&amp; 1 last bike out at 1 last bike in at 5"
"neutral"	"[Paul] Paul McCartney &amp; Wings - Hot as Sun Concert for the People of Kampuchea http://t.co/5vBVyQiXXt"
"neutral"	"@ClareKnight15 *Thor gets down from his throne and walks towards them, he bows* Thor: may I dance with you, my lady? *Loki looks at him ++"
"neutral"	".for one she really hasn't discussed her position.  She praised Muslims a few days after Sept 11th. @Webslinger64 @whignewtons"
"neutral"	"The Dustin Johnson bunker is located somewhere under this grandstand on the 18th. #WalkingWhistling http://t.co/M6V90iVdKm"
"neutral"	"Iran Says New U.S. Visa Rule May Violate Nuclear Pact: A restriction on visa-free travel to the United ... https://t.co/Fq3dSZq7nh #world"
"neutral"	"Still have 2 x Foo Fighters tickets for sale for tomorrow at the Milton Keynes bowl @ 4pm.  Unable to go, message me for details."
"neutral"	"Bucks backcourt mates Brandon Jennings and Monta Ellis had a \\"\"little brother-big brother\\"\" talk on Sunday\u002c as Jennings described it."
"neutral"	"@HWarlow Underwood's childhood fight with David Bowie (Jones) may have caused Bowie's distinctive eye discolouration https://t.co/urxzMha2sQ"
"neutral"	"Starting off my sunday with Resident evil operation raccoon city"
"neutral"	"Have you ever sat back and thought why people accepted the name Ice Cube as a reputable rap name?"
"neutral"	"Dave did you miss this? #TREND Runako Morton http://t.co/5YU615Lu"
"neutral"	"@hennokruger @6000 seems Iron Maiden may be on the cards as well"
"neutral"	"@LouRockin4Vonn Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th from 8-11 w/ AJA\u002c DREAMTEAM\u002c HQB\u002c DSB & HIB"
"neutral"	"Rated R > LOUD > Talk that talk and Good Girl gone bad > Music of the sun > A girl like me"
"neutral"	"Why couldn't terry have taken David wright out in the 5th inning yesterday so he could play today"
"neutral"	"[Chicago Sun-Times] Kris Bryant and Justin Grimm went to the Bears game at Soldier Field on their day off http://t.co/yTnCRtUPl2 #Cubs"
"neutral"	"@The_JDoss the only one I can think of is that 1 Super Bowl, the other 2 may be Reggie Wayne and Marvin Harrison, only ex. that come to mind"
"neutral"	"Not sure I could muster the mental strength to play 17 more holes after  doing what Dustin Johnson just did on the 1st. #PGAChampionship"
"neutral"	"Made it to Wednesday and starting off we have...  Bee Gees with Jingle Jangle https://t.co/dMvpaMrDTe"
"neutral"	"A day may come when anybody who is a little sensitive starts filing PILs, SC in ML Sharma's PIL on Rahul Gandhi citizenship. @barandbench"
"neutral"	"Obama, Merkel, Hollande and others are headed to Lough Erne for the G8 in June - huge story. I'll have more on #bbcnewsline in a few minutes"
"neutral"	"@JColeNC drop a song with Kendrick for Christmas and then just give us the album in Feb"
"neutral"	"Partition was 1st proof of Hindu injustice in refusal to coexist fairly with Muslims. Modis election is the latest in that series #IndiaAt69"
"neutral"	"Does anyone have photos from the @Drake show this past Saturday at The Kee? One of our own, @KendallHM was on stage! @MuskokaBala"
"neutral"	"Would you LIKE to see cornerback Champ Bailey play in his twelfth Pro Bowl this January?  2013 Pro Bowl voting... http://t.co/znA416fc"
"neutral"	"@TimesNow: Congress President Sonia Gandhi &amp; Rahul Gandhi asked to appear in the court on December 19 at 3 pm #HeraldHauntsCong Very Good."
"neutral"	"Hello @HOMEmcr, is it true that George Osborne is visiting/speaking on Friday lunch time?"
"neutral"	"Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!"
"neutral"	"I like to think that somewhere in the mid-Atlantic\u002c George Clooney\u2019s looking at the skies and muttering that this may be the perfect storm.."
"neutral"	"@Takumi_NSRP As they eventually arrived at the ramen shop, Naruto would march inside and sit down.  \"Ramen time~!\""
"neutral"	"Okay, maybe no Halo Legendary solo tomorrow. Might just continue Dark Souls. I want to get all the Skulls and Intel before I do that."
"neutral"	"@tsharklv 1st up\u002c obama on that poster with that caption??? Trayvon had parents just like dad on the right. Like they don\u2019t grieve?"
"neutral"	"Local business continued:  I just wanted that smug female MMA wrestler to see what Floyd Mayweather may have encountered in the past"
"neutral"	"As Bogaerts hits his 5th home run, why the Red Sox still think he'll hit for power: http://t.co/3YQKpdSpd6"
"neutral"	"National News - Oklahoma Wesleyan University Is Now the 2nd Christian College to Leave CCCU Over Hiring of Gay... http://t.co/NSmMOqsy5o"
"neutral"	"@shuayb_ well i went maths on mon\u002c tues + wed but cba now youu? &nopee just town today and thats itt x_x"
"neutral"	"Tiger Woods draws crowd of fans on practice day at Honda Classic: Hold on\u002c Bobby\u002c Tuesday was a school day. Why ... http://t.co/RLh6d7vg"
"neutral"	"Younique by Christina Messina,my virtual party link is here: it will ship on Wednesday.https://www.y http://t.co/qzETSkxnpf"
"neutral"	"Are you using your smart phone or tablet in the late evening? Twilight may be a solution for you!  R https://t.co/MRFlABJuDf"
"neutral"	"If you want to put junk bonds into your IRA you may benefit from working with a financial advisor.. a human one :) https://t.co/mrXeZNA5k7"
"neutral"	"Ryan Braun breaks scoreless tie with HR off Patrick Corbin on 1st pitch of 6th inning. Lots of boos."
"neutral"	"@HoldTheMilan Chelsea and Liverpool lost now I hope Milan wins and Juventus lose tomorrow and it will be the perfect weekend"
"neutral"	"Herald Sun: AFL stars make their UFC 152 picks: DANE Swan and Gary Ablett give us their pick... http://t.co/ptKILitj #sidebyside #gopies"
"neutral"	"\u2019Up All Night\u2019s\u2019 Maya Rudolph: \u2019Saturday Night Live\u2019 training \u2019prepares you for anything\u2019: Maya Rudolph\u002c... http://t.co/kIhSyIg0 #TV #news"
"neutral"	"@WINDmobile Any chance that you guys will be offering the new Moto G (3rd gen) in the near future?"
"neutral"	"Saraki promises robust legislation to end Boko Haram: Bukola Saraki, the Senate President on Monday said that ... http://t.co/LfKyY4aX85"
"neutral"	"The sun is shining once again after the dark storm that was Ira's absence"
"neutral"	"My source from the Arsenal Camp has leaked me a pre-meditated XI for Saturday\u002c anyone want me to post it?  >Bruce<"
"neutral"	"The Lazarus Effect will be tweeted tomorrow. It's Sharknado's night tonight"
"neutral"	"Hungry Russians may buy more US food with WTO forcing tariff rollback.  Details at: http://t.co/AXLuKm37.  No longer poking fingers at us."
"neutral"	".@ImperialDuelist have been added in the 13 man Battle-Royal this Wednesday. He'll take Randy Orton spot, don't worry; Ambrose there too."
"neutral"	"@UnSubtleDesi @digvijaya_28  If Congree rule at this time, Yakub may be on street with the help of 40 Ami Chando."
"neutral"	"There will never be women in the UFC Dana White a few years ago...as Ronda Rousey headlines her 3rd or 4th UFC card. What a bonehead he is"
"neutral"	"Tomorrow ill see Mr.Jake Owen with my baby"
"neutral"	"@julianalbrandt @CatMScully some people go trick-or-treating but not many. We have Australia Day on Jan 26\u002c the Queen\u2019s Bday\u002c Boxing day..."
"neutral"	"@rtlee1 @Dbacks Johnny Cueto, Scoot Kazmir,David Price, Cole Hamels. If they had a top pitcher in the A`s 3 games may be they would have won"
"neutral"	"c'mon now. we all know Logic aint on Kendrick's level.. yet. he has mad potential tho. ask me again in 5 years https://t.co/ZDxPwCZP2O"
"neutral"	"Checking out John Kasich's claim that he was 'one of the chief architects' of balanced budget http://t.co/XNwSfiRsYi via @PolitiFact"
"neutral"	"What do you liked about peru? *-*  #askdongho ..see u tomorrow in fanmeeting <3"
"neutral"	"Are you going to enrole tomorrow!?!?!? @AlexMHill1995"
"neutral"	"@TheEricGoldman @A24 up there with Ice Cube pickin up an ice cube in Friday. Synecdoche New York begs to differ though :/"
"neutral"	"Golf tomorrow morning test out the back looks like it will be sunny but cold"
"neutral"	"@tvmblrgcrl you think she's ugly only because Zayn may be dating her.Most y'all judge them bc you want to be the one dating Zayn or whatever"
"neutral"	"David Ortiz hit his 496th career home run Saturday, one of 14 hits from the Red Sox as they defeated the... http://t.co/OopqhCwBMU"
"neutral"	"@ARG_AFG @ashrafghani it is requested that pukhtun custom related to Islam are the base of Afghanistan which may kindly not to be ignored,"
"neutral"	"What's good this Thursday? #TBT to Nicki and Miley's heated exchange at the #VMAs! #MileyWhatsGood : https://t.co/dPVOiXezx8"
